53.5,23.5,39.53
53.5,24.5,40.06
53.5,25.5,39.29
53.5,26.5,39.43
53.5,27.5,39.32
53.5,28.5,44.33
53.5,29.5,43.18
54.5,23.5,39.79
54.5,24.5,40.16
54.5,25.5,39.25
54.5,26.5,39.39
54.5,27.5,39.88
54.5,28.5,44.43
54.5,29.5,46.34
55.5,23.5,39.03
55.5,24.5,38.8
55.5,25.5,40.49
55.5,26.5,39.75
55.5,27.5,41.15
55.5,28.5,44.41
55.5,29.5,45.49
56.5,23.5,39.24
56.5,24.5,40.45
56.5,25.5,41.5
56.5,26.5,41.65
56.5,27.5,41.98
56.5,28.5,43.95
56.5,29.5,43.29
57.5,23.5,40.02
57.5,24.5,36.44
57.5,25.5,38.84
57.5,26.5,41.79
57.5,27.5,41.79
57.5,28.5,41.74
57.5,29.5,38.86
58.5,23.5,36.59
58.5,24.5,12.06
58.5,25.5,32.93
58.5,26.5,39.19
58.5,27.5,40.86
58.5,28.5,40.25
58.5,29.5,39.66
59.5,23.5,12.87
59.5,24.5,12.13
59.5,25.5,32.76
59.5,26.5,40.14
59.5,27.5,41.21
59.5,28.5,40.93
59.5,29.5,39.74
60.5,23.5,13.32
60.5,24.5,12.06
60.5,25.5,30.48
60.5,26.5,37.17
60.5,27.5,42.05
60.5,28.5,41.18
60.5,29.5,39.16
61.5,23.5,13.32
61.5,24.5,21.38
61.5,25.5,30.48
61.5,26.5,36.51
61.5,27.5,41.04
61.5,28.5,40.99
61.5,29.5,40.68
62.5,23.5,13.1
62.5,24.5,21.39
62.5,25.5,30.78
62.5,26.5,36.34
62.5,27.5,39.85
62.5,28.5,41.64
62.5,29.5,41
63.5,23.5,11.76
63.5,24.5,11
63.5,25.5,31.59
63.5,26.5,35.6
63.5,27.5,39.1
63.5,28.5,41.35
63.5,29.5,40.81
64.5,23.5,11.61
64.5,24.5,11.12
64.5,25.5,32.29
64.5,26.5,36.65
64.5,27.5,39.23
64.5,28.5,40.71
64.5,29.5,41.24
65.5,23.5,21.92
65.5,24.5,30
65.5,25.5,32.4
65.5,26.5,36.8
65.5,27.5,38.12
65.5,28.5,40.24
65.5,29.5,41.32
