53.5,23.5,-0.0451718411520119
53.5,24.5,0.24685550132498
53.5,25.5,-0.540188488894827
53.5,26.5,0.729803548452253
53.5,27.5,0.480868009711827
53.5,28.5,-0.199078151723988
53.5,29.5,0.135890031549003
54.5,23.5,0.342252007189821
54.5,24.5,-0.515210148210599
54.5,25.5,0.48632642312262
54.5,26.5,-0.497270584756102
54.5,27.5,-0.131172767520958
54.5,28.5,-0.418075266859447
54.5,29.5,0.678058326837899
55.5,23.5,-0.407746723815322
55.5,24.5,0.194271516291366
55.5,25.5,-0.278978794990138
55.5,26.5,0.571269173540145
55.5,27.5,-0.150500007689949
55.5,28.5,0.375650228990203
55.5,29.5,-0.726436055869456
56.5,23.5,0.175113314765028
56.5,24.5,-0.0665778428919381
56.5,25.5,-0.725520349360743
56.5,26.5,-0.361857090128829
56.5,27.5,-0.437109752427851
56.5,28.5,-0.0528016158757438
56.5,29.5,-0.121623428749771
57.5,23.5,-0.0706183745638995
57.5,24.5,0.380014183509061
57.5,25.5,0.561425013999056
57.5,26.5,0.695695972209393
57.5,27.5,-0.728983686695791
57.5,28.5,0.343072785966335
57.5,29.5,-0.574499500594598
58.5,23.5,0.254372775247404
58.5,24.5,0.325530581005143
58.5,25.5,-0.28777860802461
58.5,26.5,-0.119239456961189
58.5,27.5,0.153549771853378
58.5,28.5,-0.582030659076011
58.5,29.5,-0.0688531113816353
59.5,23.5,0.419820966718943
59.5,24.5,-0.213870444159557
59.5,25.5,0.552905584028885
59.5,26.5,-0.500120539852013
59.5,27.5,0.187248282015759
59.5,28.5,1.03153699088913
59.5,29.5,0.228961559908349
60.5,23.5,-0.180913097762707
60.5,24.5,-0.113681279927761
60.5,25.5,0.543611591687807
60.5,26.5,0.0324806594846336
60.5,27.5,0.207555267219277
60.5,28.5,-0.127824174585065
60.5,29.5,-0.196880942753516
61.5,23.5,0.25826142124245
61.5,24.5,0.333259418559258
61.5,25.5,-0.299047690888468
61.5,26.5,-0.193134285076447
61.5,27.5,0.27397247933385
61.5,28.5,-0.689698307635418
61.5,29.5,0.191251350072662
62.5,23.5,0.0397007607653102
62.5,24.5,0.482706716435974
62.5,25.5,0.157624901008855
62.5,26.5,-0.667372142988647
62.5,27.5,0.167467699898083
62.5,28.5,0.182134822995579
62.5,29.5,0.0414183495883762
63.5,23.5,-0.548311454844772
63.5,24.5,-0.443804016946567
63.5,25.5,0.183868375717996
63.5,26.5,0.282214510025192
63.5,27.5,-0.537337133184785
63.5,28.5,0.0311314973068377
63.5,29.5,-0.277580179642165
64.5,23.5,0.314677991095181
64.5,24.5,-0.322340259486415
64.5,25.5,-0.423859062815623
64.5,26.5,-0.105789134982764
64.5,27.5,0.217959814224272
64.5,28.5,-0.11404344060351
64.5,29.5,0.3047125530614
65.5,23.5,0.36807160483087
65.5,24.5,-0.578783408331986
65.5,25.5,0.339417732456816
65.5,26.5,-0.0960011558616927
65.5,27.5,-0.665694197308106
65.5,28.5,0.203342617786994
65.5,29.5,0.113834665428207
