53.25,23.25,104.130521018374
53.25,23.75,116.667078059054
53.25,24.25,119.950250449273
53.25,24.75,121.165385779634
53.25,25.25,121.690553316595
53.25,25.75,121.928041620474
53.25,26.25,122.021971392623
53.25,26.75,122.021968643535
53.25,27.25,121.927990306061
53.25,27.75,121.6904829923
53.25,28.25,121.165185751502
53.25,28.75,119.950064125591
53.25,29.25,116.667229760736
53.25,29.75,104.130691267741
53.75,23.25,112.372905068554
53.75,23.75,126.860568435632
53.75,24.25,130.622526447871
53.75,24.75,131.948410435455
53.75,25.25,132.489561744575
53.75,25.75,132.720856545087
53.75,26.25,132.80841412468
53.75,26.75,132.808419989341
53.75,27.25,132.720842582537
53.75,27.75,132.489527465319
53.75,28.25,131.948214356832
53.75,28.75,130.622323353564
53.75,29.25,126.86066612738
53.75,29.75,112.373021997549
54.25,23.25,77.9603208607202
54.25,23.75,90.0609405773002
54.25,24.25,93.4669827256421
54.25,24.75,94.6619120577181
54.25,25.25,95.1251249075818
54.25,25.75,95.3079025195728
54.25,26.25,95.3719495193277
54.25,26.75,95.3719762759368
54.25,27.25,95.3081971156299
54.25,27.75,95.1254069736502
54.25,28.25,94.6618841252469
54.25,28.75,93.4668927367474
54.25,29.25,90.0605279578823
54.25,29.75,77.9599191936521
54.75,23.25,65.7712314100942
54.75,23.75,75.0196904741768
54.75,24.25,77.5515897358672
54.75,24.75,78.3924308311125
54.75,25.25,78.6739888219234
54.75,25.75,78.7572805387964
54.75,26.25,78.7759952557034
54.75,26.75,78.7760163290449
54.75,27.25,78.7575528855579
54.75,27.75,78.6742477633038
54.75,28.25,78.3923953989643
54.75,28.75,77.551506463985
54.75,29.25,75.0193123367548
54.75,29.75,65.7708653523377
55.25,23.25,27.4946245771748
55.25,23.75,32.3517808430733
55.25,24.25,33.6335928592358
55.25,24.75,33.922038189611
55.25,25.25,33.9105515707943
55.25,25.75,33.8336772384221
55.25,26.25,33.7792699488985
55.25,26.75,33.7792565403713
55.25,27.25,33.8335249513142
55.25,27.75,33.9103763084298
55.25,28.25,33.9218525147413
55.25,28.75,33.6334465024644
55.25,29.25,32.3520875291929
55.25,29.75,27.4949535030588
55.75,23.25,12.5867015630422
55.75,23.75,13.6325922376568
55.75,24.25,13.3776355366582
55.75,24.75,12.8783221243709
55.75,25.25,12.4272520853885
55.75,25.75,12.1094510999902
55.75,26.25,11.9471858626799
55.75,26.75,11.947159306414
55.75,27.25,12.1092452050347
55.75,27.75,12.4270226489731
55.75,28.25,12.8781180070927
55.75,28.75,13.3774871098606
55.75,29.25,13.6329165490241
55.75,29.75,12.5870483683226
56.25,23.25,-22.7560146765954
56.25,23.75,-26.6475511230702
56.25,24.25,-29.1332675089397
56.25,24.75,-30.895856082915
56.25,25.25,-32.0313663094644
56.25,25.75,-32.7150136759692
56.25,26.25,-33.038068085506
56.25,26.75,-33.0380922954169
56.25,27.25,-32.715140098019
56.25,27.75,-32.0315050723137
56.25,28.25,-30.8959571065995
56.25,28.75,-29.1333612416146
56.25,29.25,-26.6477174293888
56.25,29.75,-22.7561711746047
56.75,23.25,-32.3112573012232
56.75,23.75,-40.2347156370578
56.75,24.25,-48.3065854363185
56.75,24.75,-52.5808386920616
56.75,25.25,-54.8525006391985
56.75,25.75,-56.1212774059758
56.75,26.25,-56.6951755412305
56.75,26.75,-56.6952013592888
56.75,27.25,-56.1214093988889
56.75,27.75,-54.8526262196043
56.75,28.25,-52.5808713796927
56.75,28.75,-48.3066362452943
56.75,29.25,-40.2349718203515
56.75,29.75,-32.3115241481657
57.25,23.25,-36.7044206725402
57.25,23.75,-49.2375670459622
57.25,24.25,-82.522809613459
57.25,24.75,-91.4120421882921
57.25,25.25,-95.7026580696114
57.25,25.75,-98.0165753636097
57.25,26.25,-98.9983086696468
57.25,26.75,-98.9983388494544
