53.25	23.25	-41.08215379
53.25	23.75	-47.82606559
53.25	24.25	-54.43578278
53.25	24.75	-54.73488876
53.25	25.25	-46.33832774
53.25	25.75	-46.70067812
53.25	26.25	-55.42936013
53.25	26.75	-57.32339774
53.25	27.25	-57.39043024
53.25	27.75	-62.78408417
53.25	28.25	-88.96210932
53.25	28.75	-92.80719528
53.25	29.25	-86.96690866
53.25	29.75	-75.57376241
53.75	23.25	-48.2248994
53.75	23.75	-56.60329946
53.75	24.25	-63.4147712
53.75	24.75	-63.88170084
53.75	25.25	-55.6829298
53.75	25.75	-56.00924718
53.75	26.25	-64.28130262
53.75	26.75	-66.44223632
53.75	27.25	-67.71712617
53.75	27.75	-74.94106186
53.75	28.25	-105.1737993
53.75	28.75	-111.0902911
53.75	29.25	-106.9882825
53.75	29.75	-92.47901024
54.25	23.25	-53.47456969
54.25	23.75	-62.07653843
54.25	24.25	-62.92400081
54.25	24.75	-63.91388517
54.25	25.25	-64.12981312
54.25	25.75	-64.4014549
54.25	26.25	-61.72848909
54.25	26.75	-63.59844127
54.25	27.25	-71.23425299
54.25	27.75	-79.69645163
54.25	28.25	-110.7441174
54.25	28.75	-119.0216432
54.25	29.25	-130.7290732
54.25	29.75	-115.0779591
54.75	23.25	-53.05889652
54.75	23.75	-61.5794547
54.75	24.25	-62.40012234
54.75	24.75	-64.23094261
54.75	25.25	-66.82956398
54.75	25.75	-67.73238012
54.75	26.25	-64.42212286
54.75	26.75	-66.41637987
54.75	27.25	-74.94742252
54.75	27.75	-83.68165896
54.75	28.25	-114.4745327
54.75	28.75	-122.7704993
54.75	29.25	-134.7552089
54.75	29.75	-118.4561823
55.25	23.25	-44.51905639
55.25	23.75	-52.76592086
55.25	24.25	-58.06419864
55.25	24.75	-61.3236802
55.25	25.25	-70.18729733
55.25	25.75	-72.5947545
55.25	26.25	-74.32451883
55.25	26.75	-76.88216286
55.25	27.25	-84.49453899
55.25	27.75	-92.69078072
55.25	28.25	-120.1117005
55.25	28.75	-126.1328168
55.25	29.25	-125.120669
55.25	29.75	-108.2000959
55.75	23.25	-43.29980167
55.75	23.75	-51.62321777
55.75	24.25	-58.01631345
55.75	24.75	-61.90134526
55.75	25.25	-71.51238571
55.75	25.75	-74.78668845
55.75	26.25	-77.93904421
55.75	26.75	-80.8653027
55.75	27.25	-87.92487618
55.75	27.75	-95.18329524
55.75	28.25	-120.4349061
55.75	28.75	-124.5202829
55.75	29.25	-120.3278468
55.75	29.75	-103.3922332
56.25	23.25	-46.71686199
56.25	23.75	-55.29857963
56.25	24.25	-64.12052611
56.25	24.75	-67.96227434
56.25	25.25	-74.14098447
56.25	25.75	-78.11330946
56.25	26.25	-84.07876078
56.25	26.75	-87.35233411
56.25	27.25	-91.96922865
56.25	27.75	-97.54768415
56.25	28.25	-115.2056189
56.25	28.75	-117.0197438
56.25	29.25	-108.6586306
56.25	29.75	-92.39805156
56.75	23.25	-45.98899369
56.75	23.75	-53.20123449
56.75	24.25	-58.69762156
56.75	24.75	-61.96339212
56.75	25.25	-69.82940972
56.75	25.75	-75.8006026
56.75	26.25	-84.93777584
56.75	26.75	-88.95198038
56.75	27.25	-92.00784307
56.75	27.75	-96.00755104
56.75	28.25	-110.650676
56.75	28.75	-110.2880411
56.75	29.25	-98.89948593
56.75	29.75	-83.56624919
57.25	23.25	-44.99000298
57.25	23.75	-48.06096331
57.25	24.25	-30.08933931
57.25	24.75	-31.96291607
57.25	25.25	-53.1846506
57.25	25.75	-63.82061568
57.25	26.25	-87.33392202
57.25	26.75	-93.00659371
57.25	27.25	-88.63740888
57.25	27.75	-90.64364871
57.25	28.25	-98.09252792
57.25	28.75	-94.74229127
57.25	29.25	-68.06584981
57.25	29.75	-54.30123289
57.75	23.25	-36.34849686
57.75	23.75	-32.550886
57.75	24.25	1.830483342
57.75	24.75	1.117878605
57.75	25.25	-32.3689997
57.75	25.75	-49.22091312
57.75	26.25	-79.34634334
57.75	26.75	-87.93272757
57.75	27.25	-85.50916722
57.75	27.75	-87.1143213
57.75	28.25	-91.57539601
57.75	28.75	-87.29346822
57.75	29.25	-61.1494419
57.75	29.75	-48.76326584
58.25	23.25	-8.002612868
58.25	23.75	8.739426259
58.25	24.25	175.0024071
58.25	24.75	175.1398298
58.25	25.25	28.96221099
58.25	25.75	1.113576406
58.25	26.25	-52.44712748
58.25	26.75	-66.15375567
58.25	27.25	-81.02501276
