53.5,23.5,25
53.5,24.5,25
53.5,25.5,25
53.5,26.5,25
53.5,27.5,25
53.5,28.5,25
53.5,29.5,25
54.5,23.5,30
54.5,24.5,30
54.5,25.5,30
54.5,26.5,30
54.5,27.5,30
54.5,28.5,30
54.5,29.5,30
55.5,23.5,35
55.5,24.5,35
55.5,25.5,35
55.5,26.5,35
55.5,27.5,35
55.5,28.5,35
55.5,29.5,35
56.5,23.5,40
56.5,24.5,40
56.5,25.5,40
56.5,26.5,40
56.5,27.5,40
56.5,28.5,40
56.5,29.5,40
57.5,23.5,40
57.5,24.5,45
57.5,25.5,45
57.5,26.5,45
57.5,27.5,45
57.5,28.5,45
57.5,29.5,40
58.5,23.5,40
58.5,24.5,45
58.5,25.5,50
58.5,26.5,50
58.5,27.5,50
58.5,28.5,45
58.5,29.5,40
59.5,23.5,40
59.5,24.5,45
59.5,25.5,50
59.5,26.5,50
59.5,27.5,50
59.5,28.5,45
59.5,29.5,40
60.5,23.5,40
60.5,24.5,45
60.5,25.5,50
60.5,26.5,50
60.5,27.5,50
60.5,28.5,45
60.5,29.5,40
61.5,23.5,40
61.5,24.5,45
61.5,25.5,45
61.5,26.5,45
61.5,27.5,45
61.5,28.5,45
61.5,29.5,40
62.5,23.5,40
62.5,24.5,40
62.5,25.5,40
62.5,26.5,40
62.5,27.5,40
62.5,28.5,40
62.5,29.5,40
63.5,23.5,35
63.5,24.5,35
63.5,25.5,35
63.5,26.5,35
63.5,27.5,35
63.5,28.5,35
63.5,29.5,35
64.5,23.5,30
64.5,24.5,30
64.5,25.5,30
64.5,26.5,30
64.5,27.5,30
64.5,28.5,30
64.5,29.5,30
65.5,23.5,25
65.5,24.5,25
65.5,25.5,25
65.5,26.5,25
65.5,27.5,25
65.5,28.5,25
65.5,29.5,25
