53.5	23.5	-2.274248273
53.5	24.5	-3.880721313
53.5	25.5	-3.805231136
53.5	26.5	-1.344676746
53.5	27.5	1.612589285
53.5	28.5	-4.938612336
53.5	29.5	-4.568142036
54.5	23.5	0.66450704
54.5	24.5	-0.376037521
54.5	25.5	-2.524880572
54.5	26.5	0.748879742
54.5	27.5	2.191240822
54.5	28.5	-4.973715289
54.5	29.5	-4.20996963
55.5	23.5	-3.063007546
55.5	24.5	-4.795351713
55.5	25.5	-7.354456814
55.5	26.5	-0.718531205
55.5	27.5	-1.612514911
55.5	28.5	-2.055529396
55.5	29.5	1.26525964
56.5	23.5	-2.652547442
56.5	24.5	6.636213957
56.5	25.5	6.320082711
56.5	26.5	-3.46023574
56.5	27.5	-3.66456789
56.5	28.5	2.538687947
56.5	29.5	-8.724351714
57.5	23.5	-1.150357756
57.5	24.5	3.563929283
57.5	25.5	2.620488358
57.5	26.5	0.862301088
57.5	27.5	-6.903662764
57.5	28.5	0.64323807
57.5	29.5	-8.748697705
58.5	23.5	1.989409916
58.5	24.5	4.777470804
58.5	25.5	4.874417707
58.5	26.5	5.162246114
58.5	27.5	5.864971593
58.5	28.5	-5.431324658
58.5	29.5	0.556339897
59.5	23.5	1.190647483
59.5	24.5	-1.266736621
59.5	25.5	1.104814684
59.5	26.5	3.058869829
59.5	27.5	3.598376519
59.5	28.5	3.284986465
59.5	29.5	3.299469643
60.5	23.5	2.783001068
60.5	24.5	1.557647755
60.5	25.5	3.692732591
60.5	26.5	3.021068887
60.5	27.5	1.296787708
60.5	28.5	6.785253114
60.5	29.5	-2.902724087
61.5	23.5	3.700771167
61.5	24.5	0.283427882
61.5	25.5	6.146650101
61.5	26.5	-2.440082985
61.5	27.5	-0.310518704
61.5	28.5	4.66258034
61.5	29.5	8.500592822
62.5	23.5	0.619099331
62.5	24.5	1.485123972
62.5	25.5	4.13479196
62.5	26.5	-3.079164176
62.5	27.5	-5.41045747
62.5	28.5	7.748407655
62.5	29.5	6.570212279
63.5	23.5	-0.726525643
63.5	24.5	1.12441842
63.5	25.5	5.598818671
63.5	26.5	-4.422973688
63.5	27.5	-3.493548746
63.5	28.5	2.092929044
63.5	29.5	-1.429674373
64.5	23.5	-2.141891952
64.5	24.5	-2.019767741
64.5	25.5	3.391580983
64.5	26.5	-1.815526127
64.5	27.5	-1.966679142
64.5	28.5	0.905789074
64.5	29.5	-3.636473656
65.5	23.5	-2.354378515
65.5	24.5	1.816163396
65.5	25.5	-1.633215337
65.5	26.5	1.877475915
65.5	27.5	-5.729948033
65.5	28.5	-1.135073976
65.5	29.5	-5.690203053
