53.5	23.5	39.48482816
53.5	24.5	40.3068555
53.5	25.5	38.74981151
53.5	26.5	40.15980355
53.5	27.5	39.80086801
53.5	28.5	44.13092185
53.5	29.5	43.31589003
54.5	23.5	40.13225201
54.5	24.5	39.64478985
54.5	25.5	39.73632642
54.5	26.5	38.89272942
54.5	27.5	39.74882723
54.5	28.5	44.01192473
54.5	29.5	47.01805833
55.5	23.5	38.62225328
55.5	24.5	38.99427152
55.5	25.5	40.21102121
55.5	26.5	40.32126917
55.5	27.5	40.99949999
55.5	28.5	44.78565023
55.5	29.5	44.76356394
56.5	23.5	39.41511331
56.5	24.5	40.38342216
56.5	25.5	40.77447965
56.5	26.5	41.28814291
56.5	27.5	41.54289025
56.5	28.5	43.89719838
56.5	29.5	43.16837657
57.5	23.5	39.94938163
57.5	24.5	36.82001418
57.5	25.5	39.40142501
57.5	26.5	42.48569597
57.5	27.5	41.06101631
57.5	28.5	42.08307279
57.5	29.5	38.2855005
58.5	23.5	36.84437278
58.5	24.5	12.38553058
58.5	25.5	32.64222139
58.5	26.5	39.07076054
58.5	27.5	41.01354977
58.5	28.5	39.66796934
58.5	29.5	39.59114689
59.5	23.5	13.28982097
59.5	24.5	11.91612956
59.5	25.5	33.31290558
59.5	26.5	39.63987946
59.5	27.5	41.39724828
59.5	28.5	41.96153699
59.5	29.5	39.96896156
60.5	23.5	13.1390869
60.5	24.5	11.94631872
60.5	25.5	31.02361159
60.5	26.5	37.20248066
60.5	27.5	42.25755527
60.5	28.5	41.05217583
60.5	29.5	38.96311906
61.5	23.5	13.57826142
61.5	24.5	21.71325942
61.5	25.5	30.18095231
61.5	26.5	36.31686571
61.5	27.5	41.31397248
61.5	28.5	40.30030169
61.5	29.5	40.87125135
62.5	23.5	13.13970076
62.5	24.5	21.87270672
62.5	25.5	30.9376249
62.5	26.5	35.67262786
62.5	27.5	40.0174677
62.5	28.5	41.82213482
62.5	29.5	41.04141835
63.5	23.5	11.21168855
63.5	24.5	10.55619598
63.5	25.5	31.77386838
63.5	26.5	35.88221451
63.5	27.5	38.56266287
63.5	28.5	41.3811315
63.5	29.5	40.53241982
64.5	23.5	11.92467799
64.5	24.5	10.79765974
64.5	25.5	31.86614094
64.5	26.5	36.54421087
64.5	27.5	39.44795981
64.5	28.5	40.59595656
64.5	29.5	41.54471255
65.5	23.5	22.2880716
65.5	24.5	29.42121659
65.5	25.5	32.73941773
65.5	26.5	36.70399884
65.5	27.5	37.4543058
65.5	28.5	40.44334262
65.5	29.5	41.43383467
