53.25	23.25	-0.637049868
53.25	23.75	3.518239963
53.25	24.25	-6.587742709
53.25	24.75	3.655979497
53.25	25.25	-4.438806049
53.25	25.75	-3.377582965
53.25	26.25	-3.101611679
53.25	26.75	1.105883627
53.25	27.25	0.015999736
53.25	27.75	-0.404147039
53.25	28.25	0.260368408
53.25	28.75	-3.342587888
53.25	29.25	0.236847242
53.25	29.75	1.579635937
53.75	23.25	-2.010266534
53.75	23.75	1.063039363
53.75	24.25	-3.572546539
53.75	24.75	6.65359688
53.75	25.25	6.765823702
53.75	25.75	0.134939455
53.75	26.25	1.772313924
53.75	26.75	-0.08813072
53.75	27.25	-0.23600101
53.75	27.75	2.004959327
53.75	28.25	-2.203995326
53.75	28.75	5.221957186
53.75	29.25	-1.096356679
53.75	29.75	0.709371023
54.25	23.25	2.354454239
54.25	23.75	-4.914549672
54.25	24.25	-1.013077509
54.25	24.75	-3.67599605
54.25	25.25	-0.871050422
54.25	25.75	-0.48679809
54.25	26.25	1.93076244
54.25	26.75	5.406617291
54.25	27.25	-5.54264415
54.25	27.75	-2.318581914
54.25	28.25	-2.426879509
54.25	28.75	3.697355725
54.25	29.25	-0.929148165
54.25	29.75	-10.1090218
54.75	23.25	0.997144085
54.75	23.75	3.672727398
54.75	24.25	-0.335498054
54.75	24.75	5.384025473
54.75	25.25	1.93371456
54.75	25.75	-4.397153744
54.75	26.25	2.373014846
54.75	26.75	-9.822791211
54.75	27.25	4.505996622
54.75	27.75	3.638833315
54.75	28.25	-3.497272992
54.75	28.75	1.106840742
54.75	29.25	5.111725985
54.75	29.75	3.686209196
55.25	23.25	-5.279609355
55.25	23.75	-2.364333171
55.25	24.25	-4.944093541
55.25	24.75	-4.317484017
55.25	25.25	5.966721038
55.25	25.75	2.442316993
55.25	26.25	4.570376553
55.25	26.75	-2.474110148
55.25	27.25	3.307543783
55.25	27.75	4.822287554
55.25	28.25	-5.059795775
55.25	28.75	1.999147966
55.25	29.25	-0.239500807
55.25	29.75	6.076771442
55.75	23.25	1.453645258
55.75	23.75	5.081242371
55.75	24.25	0.725716039
55.75	24.75	6.724908162
55.75	25.25	-4.726128019
55.75	25.75	-4.330348859
55.75	26.25	1.448163111
55.75	26.75	-1.676080512
55.75	27.25	-6.683998348
55.75	27.75	-1.998412452
55.75	28.25	1.842024302
55.75	28.75	1.965387959
55.75	29.25	-8.574890849
55.75	29.75	1.214388883
56.25	23.25	9.378581382
56.25	23.75	-3.425909655
56.25	24.25	-1.692861267
56.25	24.75	4.434912696
56.25	25.25	-2.09931546
56.25	25.75	-2.443844342
56.25	26.25	0.217541035
56.25	26.75	1.208458051
56.25	27.25	0.027143255
56.25	27.75	7.953848637
56.25	28.25	-7.294630506
56.25	28.75	3.419206757
56.25	29.25	2.985181818
56.25	29.75	-8.475332356
56.75	23.25	-5.280521271
56.75	23.75	-1.910205733
56.75	24.25	1.92874855
56.75	24.75	-5.011358975
56.75	25.25	3.133890974
56.75	25.75	1.477074154
56.75	26.25	1.085399056
56.75	26.75	-0.771434609
56.75	27.25	-6.560801356
56.75	27.75	1.203633955
56.75	28.25	3.999304251
56.75	28.75	-1.126360315
56.75	29.25	1.457375829
56.75	29.75	3.897478053
57.25	23.25	0.478696164
57.25	23.75	-0.081186134
57.25	24.25	-0.462640342
57.25	24.75	-2.239057833
57.25	25.25	1.757422367
57.25	25.75	6.359306925
57.25	26.25	-6.462631367
57.25	26.75	3.09506556
57.25	27.25	5.390384928
57.25	27.75	-8.798836083
57.25	28.25	-4.235748526
57.25	28.75	-1.728759887
57.25	29.25	8.687617859
57.25	29.75	-3.159477542
57.75	23.25	-0.286067118
57.75	23.75	0.472738664
57.75	24.25	1.565095493
57.75	24.75	2.213104683
57.75	25.25	-6.5642184
57.75	25.75	-1.379523261
57.75	26.25	0.079851301
57.75	26.75	3.578886578
57.75	27.25	-2.294980846
57.75	27.75	6.607859625
57.75	28.25	0.074398258
57.75	28.75	4.978237638
