53.5	23.5	25.00004133
53.5	24.5	24.99994605
53.5	25.5	24.99999912
53.5	26.5	24.99994465
53.5	27.5	25.00000605
53.5	28.5	24.99997045
53.5	29.5	25.00001743
54.5	23.5	29.9999751
54.5	24.5	29.99998936
54.5	25.5	30.00004495
54.5	26.5	29.99995901
54.5	27.5	30.00000479
54.5	28.5	29.99999149
54.5	29.5	30.00003009
55.5	23.5	35.00004632
55.5	24.5	35.00000288
55.5	25.5	34.99994425
55.5	26.5	35.00006225
55.5	27.5	34.99996941
55.5	28.5	35.00002463
55.5	29.5	34.99999054
56.5	23.5	39.99997785
56.5	24.5	39.99998273
56.5	25.5	40.0000032
56.5	26.5	39.99996249
56.5	27.5	40.00001457
56.5	28.5	39.99998945
56.5	29.5	40.00000677
57.5	23.5	39.99997915
57.5	24.5	45.00001338
57.5	25.5	44.99996177
57.5	26.5	45.00008902
57.5	27.5	45.00000005
57.5	28.5	44.99996664
57.5	29.5	40.00003012
58.5	23.5	40.00000183
58.5	24.5	44.99999818
58.5	25.5	50.00009467
58.5	26.5	49.99987414
58.5	27.5	50.00003039
58.5	28.5	44.99997802
58.5	29.5	40.00002107
59.5	23.5	40.00000926
59.5	24.5	44.99996279
59.5	25.5	50.00000491
59.5	26.5	50.00002781
59.5	27.5	49.99991267
59.5	28.5	45.00004485
59.5	29.5	39.9999777
60.5	23.5	39.99996282
60.5	24.5	45.00005789
60.5	25.5	50.00002013
60.5	26.5	49.99995381
60.5	27.5	50.00003133
60.5	28.5	45.00001784
60.5	29.5	40.000041
61.5	23.5	40.00001759
61.5	24.5	44.99990778
61.5	25.5	45.00000181
61.5	26.5	44.99998108
61.5	27.5	45.00003422
61.5	28.5	44.9999406
61.5	29.5	39.99995967
62.5	23.5	39.99998812
62.5	24.5	40.00000403
62.5	25.5	40.00002007
62.5	26.5	40.00004835
62.5	27.5	39.99999001
62.5	28.5	39.99995631
62.5	29.5	40.00005854
63.5	23.5	34.99995775
63.5	24.5	35.0000128
63.5	25.5	34.99999957
63.5	26.5	34.99993571
63.5	27.5	35.00002265
63.5	28.5	35.00002766
63.5	29.5	34.99996627
64.5	23.5	30.00000699
64.5	24.5	29.99999321
64.5	25.5	30.00000703
64.5	26.5	30.00004266
64.5	27.5	29.99997675
64.5	28.5	29.99998858
64.5	29.5	30.0000013
65.5	23.5	24.99999378
65.5	24.5	24.99998341
65.5	25.5	25.00001684
65.5	26.5	24.99996171
65.5	27.5	24.99999162
65.5	28.5	25.00001605
65.5	29.5	25.0000002
