53.25	23.25	104.130521
53.25	23.75	116.6670781
53.25	24.25	119.9502504
53.25	24.75	121.1653858
53.25	25.25	121.6905533
53.25	25.75	121.9280416
53.25	26.25	122.0219714
53.25	26.75	122.0219686
53.25	27.25	121.9279903
53.25	27.75	121.690483
53.25	28.25	121.1651858
53.25	28.75	119.9500641
53.25	29.25	116.6672298
53.25	29.75	104.1306913
53.75	23.25	112.3729051
53.75	23.75	126.8605684
53.75	24.25	130.6225264
53.75	24.75	131.9484104
53.75	25.25	132.4895617
53.75	25.75	132.7208565
53.75	26.25	132.8084141
53.75	26.75	132.80842
53.75	27.25	132.7208426
53.75	27.75	132.4895275
53.75	28.25	131.9482144
53.75	28.75	130.6223234
53.75	29.25	126.8606661
53.75	29.75	112.373022
54.25	23.25	77.96032086
54.25	23.75	90.06094058
54.25	24.25	93.46698273
54.25	24.75	94.66191206
54.25	25.25	95.12512491
54.25	25.75	95.30790252
54.25	26.25	95.37194952
54.25	26.75	95.37197628
54.25	27.25	95.30819712
54.25	27.75	95.12540697
54.25	28.25	94.66188413
54.25	28.75	93.46689274
54.25	29.25	90.06052796
54.25	29.75	77.95991919
54.75	23.25	65.77123141
54.75	23.75	75.01969047
54.75	24.25	77.55158974
54.75	24.75	78.39243083
54.75	25.25	78.67398882
54.75	25.75	78.75728054
54.75	26.25	78.77599526
54.75	26.75	78.77601633
54.75	27.25	78.75755289
54.75	27.75	78.67424776
54.75	28.25	78.3923954
54.75	28.75	77.55150646
54.75	29.25	75.01931234
54.75	29.75	65.77086535
55.25	23.25	27.49462458
55.25	23.75	32.35178084
55.25	24.25	33.63359286
55.25	24.75	33.92203819
55.25	25.25	33.91055157
55.25	25.75	33.83367724
55.25	26.25	33.77926995
55.25	26.75	33.77925654
55.25	27.25	33.83352495
55.25	27.75	33.91037631
55.25	28.25	33.92185251
55.25	28.75	33.6334465
55.25	29.25	32.35208753
55.25	29.75	27.4949535
55.75	23.25	12.58670156
55.75	23.75	13.63259224
55.75	24.25	13.37763554
55.75	24.75	12.87832212
55.75	25.25	12.42725209
55.75	25.75	12.1094511
55.75	26.25	11.94718586
55.75	26.75	11.94715931
55.75	27.25	12.10924521
55.75	27.75	12.42702265
55.75	28.25	12.87811801
55.75	28.75	13.37748711
55.75	29.25	13.63291655
55.75	29.75	12.58704837
56.25	23.25	-22.75601468
56.25	23.75	-26.64755112
56.25	24.25	-29.13326751
56.25	24.75	-30.89585608
56.25	25.25	-32.03136631
56.25	25.75	-32.71501368
56.25	26.25	-33.03806809
56.25	26.75	-33.0380923
56.25	27.25	-32.7151401
56.25	27.75	-32.03150507
56.25	28.25	-30.89595711
56.25	28.75	-29.13336124
56.25	29.25	-26.64771743
56.25	29.75	-22.75617117
56.75	23.25	-32.3112573
56.75	23.75	-40.23471564
56.75	24.25	-48.30658544
56.75	24.75	-52.58083869
56.75	25.25	-54.85250064
56.75	25.75	-56.12127741
56.75	26.25	-56.69517554
56.75	26.75	-56.69520136
56.75	27.25	-56.1214094
56.75	27.75	-54.85262622
56.75	28.25	-52.58087138
56.75	28.75	-48.30663625
56.75	29.25	-40.23497182
56.75	29.75	-32.31152415
57.25	23.25	-36.70442067
57.25	23.75	-49.23756705
57.25	24.25	-82.52280961
57.25	24.75	-91.41204219
57.25	25.25	-95.70265807
57.25	25.75	-98.01657536
57.25	26.25	-98.99830867
57.25	26.75	-98.99833885
57.25	27.25	-98.01679843
57.25	27.75	-95.70284123
57.25	28.25	-91.41180489
57.25	28.75	-82.52260283
57.25	29.25	-49.23792106
57.25	29.75	-36.70481991
57.75	23.25	-39.35504914
57.75	23.75	-54.3555406
57.75	24.25	-93.15935577
57.75	24.75	-106.0190305
57.75	25.25	-115.6356576
57.75	25.75	-120.1291396
57.75	26.25	-121.754852
57.75	26.75	-121.7548554
57.75	27.25	-120.1292655
57.75	27.75	-115.6357347
57.75	28.25	-106.0187281
57.75	28.75	-93.1591081
57.75	29.25	-54.35587415
57.75	29.75	-39.35543679
58.25	23.25	-40.98886197
58.25	23.75	-57.13907365
58.25	24.25	-97.95152522
58.25	24.75	-115.2703424
58.25	25.25	-146.5523536
58.25	25.75	-154.8506597
58.25	26.25	-157.2668363
58.25	26.75	-157.2667726
58.25	27.25	-154.8502988
58.25	27.75	-146.5519612
58.25	28.25	-115.2700994
58.25	28.75	-97.95138295
58.25	29.25	-57.1392409
58.25	29.75	-40.98906515
58.75	23.25	-41.94237964
58.75	23.75	-58.66897696
58.75	24.25	-100.4955975
58.75	24.75	-120.0404519
58.75	25.25	-156.105622
58.75	25.75	-166.38108
58.75	26.25	-169.3651232
58.75	26.75	-169.3650223
58.75	27.25	-166.3805815
58.75	27.75	-156.1051249
58.75	28.25	-120.0402951
58.75	28.75	-100.4955588
58.75	29.25	-58.66909857
